,ZIP,CBSA,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
19168,42369.0,99999.0,1.0,1.0,1.0,1.0
19169,42370.0,99999.0,0.0,0.0,1.0,1.0
19170,42371.0,36980.0,1.0,1.0,1.0,1.0
19171,42372.0,36980.0,0.7485029940000001,0.96,1.0,0.756632065
19172,42372.0,99999.0,0.251497006,0.04,0.0,0.243367935
19173,42374.0,99999.0,0.0,0.0,1.0,1.0
19174,42376.0,36980.0,0.832079208,0.734693878,1.0,0.830882353
19175,42376.0,99999.0,0.16792079199999999,0.265306122,0.0,0.16911764699999998
19176,42377.0,36980.0,0.0,0.0,1.0,1.0
19177,42378.0,36980.0,0.6789125640000001,0.8620689659999999,1.0,0.6845493559999999
19178,42378.0,99999.0,0.321087436,0.137931034,0.0,0.315450644
19179,42402.0,21780.0,0.0,0.0,1.0,1.0
19180,42404.0,99999.0,1.0,1.0,1.0,1.0
19181,42406.0,21780.0,0.988340807,1.0,1.0,0.9885462559999999
19182,42406.0,99999.0,0.011659193,0.0,0.0,0.011453743999999998
19183,42408.0,17300.0,0.048106765999999995,0.013245033,0.0,0.04619005599999999
19184,42408.0,31580.0,0.812849162,0.966887417,1.0,0.82112386
19185,42408.0,99999.0,0.139044072,0.01986755,0.0,0.132686084
19186,42409.0,99999.0,1.0,1.0,1.0,1.0
19187,42410.0,31580.0,1.0,1.0,1.0,1.0
19188,42411.0,99999.0,1.0,1.0,1.0,1.0
19189,42413.0,31580.0,1.0,1.0,1.0,1.0
19190,42419.0,21780.0,1.0,1.0,1.0,1.0
19191,42420.0,21780.0,1.0,1.0,1.0,1.0
19192,42431.0,31580.0,1.0,1.0,1.0,1.0
19193,42436.0,31580.0,1.0,1.0,1.0,1.0
19194,42437.0,99999.0,1.0,1.0,1.0,1.0
19195,42440.0,31580.0,1.0,1.0,1.0,1.0
19196,42441.0,31580.0,0.957446809,1.0,1.0,0.958990536
19197,42441.0,99999.0,0.042553191,0.0,0.0,0.041009464
19198,42442.0,17300.0,0.029850746,0.0,0.0,0.029227557
19199,42442.0,31580.0,0.9701492540000001,1.0,1.0,0.970772443
19200,42444.0,99999.0,0.0,0.0,1.0,1.0
19201,42445.0,17300.0,0.0067715959999999995,0.004140787,0.0,0.006532663
19202,42445.0,31580.0,0.018301611000000002,0.0,0.086956522,0.017085427
19203,42445.0,99999.0,0.974926794,0.995859213,0.913043478,0.97638191
19204,42450.0,31580.0,0.072389791,0.005988024000000001,0.0,0.065580618
19205,42450.0,99999.0,0.927610209,0.9940119759999999,1.0,0.9344193820000001
19206,42451.0,21780.0,1.0,1.0,1.0,1.0
19207,42452.0,21780.0,0.959119497,0.944444444,1.0,0.9588900309999999
19208,42452.0,99999.0,0.040880503,0.055555556,0.0,0.041109968999999996
19209,42453.0,31580.0,1.0,1.0,1.0,1.0
19210,42455.0,99999.0,1.0,1.0,1.0,1.0
19211,42456.0,31580.0,0.371349096,0.75,0.0,0.375
19212,42456.0,99999.0,0.628650904,0.25,1.0,0.625
19213,42457.0,21780.0,0.0,0.0,1.0,1.0
19214,42458.0,21780.0,1.0,1.0,1.0,1.0
19215,42459.0,99999.0,1.0,1.0,1.0,1.0
19216,42460.0,99999.0,0.0,0.0,1.0,1.0
19217,42461.0,99999.0,1.0,1.0,1.0,1.0
19218,42462.0,21780.0,0.285211268,0.071428571,0.0,0.279588336
19219,42462.0,99999.0,0.714788732,0.9285714290000001,1.0,0.720411664
19220,42463.0,99999.0,0.0,0.0,1.0,1.0
19221,42464.0,17300.0,0.063074901,0.166666667,0.0,0.064599483
19222,42464.0,31580.0,0.8239158999999999,0.75,1.0,0.822997416
19223,42464.0,99999.0,0.113009198,0.083333333,0.0,0.11240310099999999
19224,42501.0,43700.0,1.0,1.0,1.0,1.0
19225,42503.0,43700.0,1.0,1.0,1.0,1.0
19226,42516.0,99999.0,1.0,1.0,1.0,1.0
19227,42518.0,43700.0,0.858013406,0.876923077,0.942307692,0.861205916
19228,42518.0,99999.0,0.141986594,0.123076923,0.057692308,0.138794084
19229,42519.0,43700.0,1.0,1.0,1.0,1.0
19230,42528.0,99999.0,1.0,1.0,1.0,1.0
19231,42533.0,43700.0,1.0,1.0,1.0,1.0
19232,42539.0,99999.0,1.0,1.0,1.0,1.0
19233,42541.0,99999.0,1.0,1.0,1.0,1.0
19234,42544.0,43700.0,0.8692214109999999,0.9841269840000001,0.904761905,0.871794872
19235,42544.0,99999.0,0.130778589,0.015873016,0.095238095,0.128205128
19236,42553.0,43700.0,0.9887539359999999,0.9795918370000001,0.983606557,0.9884269179999999
19237,42553.0,99999.0,0.011246063999999998,0.020408163,0.016393443,0.011573082
19238,42558.0,43700.0,0.0,0.0,1.0,1.0
19239,42565.0,99999.0,1.0,1.0,1.0,1.0
19240,42566.0,99999.0,1.0,1.0,1.0,1.0
19241,42567.0,19220.0,0.064998262,0.064516129,0.17857142899999998,0.066059993
19242,42567.0,43700.0,0.9343065690000001,0.935483871,0.8214285709999999,0.933265925
19243,42567.0,99999.0,0.0006951689999999999,0.0,0.0,0.000674082
19244,42602.0,99999.0,1.0,1.0,1.0,1.0
19245,42603.0,99999.0,1.0,1.0,1.0,1.0
19246,42629.0,99999.0,1.0,1.0,1.0,1.0
19247,42631.0,99999.0,0.0,0.0,1.0,1.0
19248,42633.0,43700.0,0.000537461,0.0,0.0,0.000496475
19249,42633.0,99999.0,0.999462539,1.0,1.0,0.999503525
19250,42634.0,99999.0,1.0,1.0,1.0,1.0
19251,42635.0,99999.0,1.0,1.0,1.0,1.0
19252,42638.0,99999.0,0.0,0.0,1.0,1.0
19253,42642.0,43700.0,0.004957265,0.0,0.0,0.004583531
19254,42642.0,99999.0,0.995042735,1.0,1.0,0.995416469
19255,42647.0,99999.0,1.0,1.0,1.0,1.0
19256,42649.0,99999.0,1.0,1.0,1.0,1.0
19257,42653.0,99999.0,1.0,1.0,1.0,1.0
19258,42701.0,21060.0,1.0,1.0,1.0,1.0
19259,42702.0,21060.0,1.0,1.0,1.0,1.0
19260,42712.0,21060.0,0.325276939,0.20689655199999998,0.373737374,0.326494202
19261,42712.0,99999.0,0.6747230609999999,0.793103448,0.626262626,0.673505798
19262,42713.0,99999.0,1.0,1.0,1.0,1.0
19263,42715.0,23980.0,0.078651685,0.666666667,0.0,0.07903780099999999
19264,42715.0,99999.0,0.921348315,0.333333333,1.0,0.9209621990000001
19265,42716.0,15820.0,0.075496689,0.0625,0.185185185,0.078947368
19266,42716.0,21060.0,0.882119205,0.875,0.703703704,0.87593985
19267,42716.0,99999.0,0.042384106,0.0625,0.111111111,0.045112782000000004
19268,42717.0,23980.0,0.007767476999999999,0.0,0.011904762,0.007857638
19269,42717.0,99999.0,0.992232523,1.0,0.988095238,0.992142362
19270,42718.0,15820.0,0.932107373,0.9912706109999999,0.928902628,0.9365875909999999
19271,42718.0,21060.0,0.0073208990000000005,0.000969932,0.0,0.006462895
19272,42718.0,99999.0,0.060571727,0.007759456999999999,0.071097372,0.056949513
19273,42720.0,99999.0,0.0,0.0,1.0,1.0
19274,42721.0,14540.0,0.056869653,0.06122449,0.060606060999999996,0.057088487
19275,42721.0,99999.0,0.943130347,0.93877551,0.939393939,0.942911513
19276,42722.0,99999.0,1.0,1.0,1.0,1.0
19277,42724.0,21060.0,1.0,1.0,1.0,1.0
19278,42726.0,21060.0,0.0033422459999999997,0.0,0.0,0.003151592
19279,42726.0,99999.0,0.996657754,1.0,1.0,0.996848408
19280,42728.0,15820.0,0.007072691999999999,0.001533742,0.001814882,0.006336275
19281,42728.0,99999.0,0.992927308,0.998466258,0.998185118,0.993663725
19282,42729.0,14540.0,0.368025751,0.0,0.291139241,0.359175662
19283,42729.0,99999.0,0.631974249,1.0,0.708860759,0.6408243379999999
19284,42732.0,21060.0,1.0,1.0,1.0,1.0
19285,42733.0,15820.0,0.8,0.904761905,0.7435897440000001,0.8
19286,42733.0,99999.0,0.2,0.095238095,0.256410256,0.2
19287,42740.0,21060.0,1.0,1.0,1.0,1.0
19288,42741.0,99999.0,1.0,0.0,1.0,1.0
19289,42742.0,99999.0,1.0,0.0,1.0,1.0
19290,42743.0,15820.0,0.000215564,0.005181347,0.0,0.000569044
19291,42743.0,99999.0,0.9997844359999999,0.9948186529999999,1.0,0.999430956
19292,42746.0,23980.0,0.057142857000000005,0.057142857000000005,0.075,0.05786802
19293,42746.0,99999.0,0.942857143,0.942857143,0.925,0.94213198
19294,42748.0,21060.0,1.0,1.0,1.0,1.0
19295,42749.0,23980.0,0.071129707,0.015075377,0.110749186,0.071451356
19296,42749.0,99999.0,0.928870293,0.9849246229999999,0.8892508140000001,0.928548644
19297,42753.0,99999.0,1.0,1.0,1.0,1.0
19298,42754.0,14540.0,0.013045146,0.00617284,0.009746589,0.012360801999999999
19299,42754.0,99999.0,0.986954854,0.99382716,0.990253411,0.987639198
19300,42757.0,21060.0,0.39506172799999995,0.52,0.41463414600000004,0.399612653
19301,42757.0,99999.0,0.604938272,0.48,0.585365854,0.6003873470000001
19302,42758.0,15820.0,0.0,0.0,1.0,1.0
19303,42759.0,99999.0,0.0,0.0,1.0,1.0
19304,42762.0,99999.0,1.0,1.0,1.0,1.0
19305,42764.0,21060.0,0.34680134700000004,0.5,0.363636364,0.34838709700000003
19306,42764.0,99999.0,0.653198653,0.5,0.636363636,0.651612903
19307,42765.0,99999.0,1.0,1.0,1.0,1.0
19308,42776.0,21060.0,1.0,1.0,1.0,1.0
19309,42782.0,99999.0,1.0,1.0,1.0,1.0
19310,42784.0,21060.0,0.75743349,0.8620689659999999,0.7076923079999999,0.75728863
19311,42784.0,99999.0,0.24256651,0.137931034,0.292307692,0.24271137
19312,42788.0,21060.0,1.0,0.0,1.0,1.0
19313,43001.0,18140.0,1.0,1.0,1.0,1.0
19314,43002.0,18140.0,0.0,1.0,0.0,1.0
19315,43003.0,18140.0,1.0,1.0,1.0,1.0
19316,43004.0,18140.0,1.0,1.0,1.0,1.0
19317,43005.0,34540.0,0.0,1.0,0.0,1.0
19318,43006.0,18740.0,0.357446809,0.4,0.0,0.355371901
19319,43006.0,34540.0,0.11489361699999999,0.2,0.0,0.115702479
19320,43006.0,99999.0,0.527659574,0.4,1.0,0.52892562
19321,43007.0,18140.0,0.0,0.0,1.0,1.0
19322,43008.0,18140.0,1.0,1.0,1.0,1.0
19323,43009.0,46500.0,1.0,1.0,1.0,1.0
19324,43010.0,44220.0,1.0,1.0,0.0,1.0
19325,43011.0,18140.0,0.30326087,0.09433962300000001,0.0,0.297421406
19326,43011.0,34540.0,0.69673913,0.905660377,1.0,0.7025785940000001
19327,43013.0,18140.0,1.0,1.0,1.0,1.0
19328,43014.0,34540.0,1.0,1.0,1.0,1.0
19329,43015.0,18140.0,1.0,1.0,1.0,1.0
19330,43016.0,18140.0,1.0,1.0,1.0,1.0
19331,43017.0,18140.0,1.0,1.0,1.0,1.0
19332,43018.0,18140.0,1.0,1.0,0.0,1.0
19333,43019.0,18140.0,0.17197617199999998,0.01734104,0.129496403,0.164150491
19334,43019.0,31900.0,0.00984201,0.06936416200000001,0.014388488999999999,0.012461058999999998
19335,43019.0,34540.0,0.818181818,0.913294798,0.856115108,0.82338845
19336,43021.0,18140.0,1.0,1.0,1.0,1.0
19337,43022.0,34540.0,1.0,1.0,1.0,1.0
19338,43023.0,18140.0,1.0,1.0,1.0,1.0
19339,43025.0,18140.0,1.0,1.0,1.0,1.0
19340,43026.0,18140.0,1.0,1.0,1.0,1.0
19341,43027.0,18140.0,0.0,1.0,0.0,1.0
19342,43028.0,34540.0,1.0,1.0,1.0,1.0
19343,43029.0,18140.0,1.0,1.0,1.0,1.0
19344,43030.0,18140.0,0.0,1.0,0.0,1.0
19345,43031.0,18140.0,1.0,1.0,1.0,1.0
19346,43032.0,18140.0,0.0,1.0,0.0,1.0
19347,43033.0,18140.0,0.0,1.0,0.0,1.0
19348,43035.0,18140.0,1.0,1.0,1.0,1.0
19349,43036.0,18140.0,1.0,1.0,0.0,1.0
19350,43037.0,34540.0,1.0,1.0,1.0,1.0
19351,43040.0,18140.0,1.0,1.0,1.0,1.0
19352,43044.0,18140.0,0.027391109,0.0,0.0,0.025684211000000002
19353,43044.0,44220.0,0.130220027,0.010309278,0.117647059,0.125052632
19354,43044.0,46500.0,0.842388864,0.9896907220000001,0.882352941,0.849263158
19355,43045.0,18140.0,0.974683544,1.0,0.0,0.975274725
19356,43045.0,46500.0,0.025316456,0.0,0.0,0.024725275
19357,43046.0,18140.0,1.0,1.0,1.0,1.0
19358,43047.0,46500.0,0.0,0.0,1.0,1.0
19359,43048.0,34540.0,0.0,1.0,0.0,1.0
19360,43050.0,18140.0,0.0024271839999999998,0.0,0.0,0.002081888
19361,43050.0,34540.0,0.9975728159999999,1.0,1.0,0.997918112
19362,43054.0,18140.0,1.0,1.0,1.0,1.0
19363,43055.0,18140.0,1.0,1.0,1.0,1.0
19364,43056.0,18140.0,0.995103877,1.0,0.997737557,0.9956054120000001
19365,43056.0,49780.0,0.004896123,0.0,0.002262443,0.004394588
19366,43058.0,18140.0,1.0,1.0,1.0,1.0
19367,43060.0,13340.0,0.05986261,0.0,0.0,0.058485139000000005
19368,43060.0,18140.0,0.012757605,0.0,0.0,0.012464046000000001
19369,43060.0,46500.0,0.9273797840000001,1.0,1.0,0.929050815
19370,43061.0,18140.0,1.0,1.0,1.0,1.0
19371,43062.0,18140.0,1.0,1.0,1.0,1.0
19372,43064.0,18140.0,1.0,1.0,1.0,1.0
19373,43065.0,18140.0,1.0,1.0,1.0,1.0
19374,43066.0,18140.0,1.0,1.0,1.0,1.0
19375,43067.0,18140.0,1.0,1.0,1.0,1.0
19376,43068.0,18140.0,1.0,1.0,1.0,1.0
19377,43069.0,18140.0,0.0,1.0,0.0,1.0
19378,43070.0,46500.0,1.0,1.0,0.0,1.0
19379,43071.0,18140.0,1.0,1.0,0.0,1.0
19380,43072.0,46500.0,1.0,1.0,1.0,1.0
19381,43073.0,18140.0,1.0,1.0,0.0,1.0
19382,43074.0,18140.0,1.0,1.0,1.0,1.0
19383,43076.0,18140.0,1.0,1.0,1.0,1.0
19384,43077.0,18140.0,0.0,1.0,0.0,1.0
19385,43078.0,44220.0,0.0029968959999999998,0.0055096419999999995,0.003649635,0.0031905640000000003
19386,43078.0,46500.0,0.997003104,0.994490358,0.996350365,0.9968094359999999
19387,43080.0,18140.0,0.743629745,0.918032787,1.0,0.750250752
19388,43080.0,34540.0,0.256370255,0.081967213,0.0,0.249749248
19389,43081.0,18140.0,1.0,1.0,1.0,1.0
19390,43082.0,18140.0,1.0,1.0,1.0,1.0
19391,43083.0,46500.0,0.0,1.0,0.0,1.0
19392,43084.0,18140.0,0.028125,0.0,0.0,0.027272727000000004
19393,43084.0,46500.0,0.971875,1.0,0.0,0.972727273
19394,43085.0,18140.0,1.0,1.0,1.0,1.0
19395,43086.0,18140.0,1.0,1.0,1.0,1.0
19396,43101.0,17060.0,0.0,1.0,0.0,1.0
19397,43102.0,18140.0,1.0,1.0,0.0,1.0
19398,43103.0,18140.0,1.0,1.0,1.0,1.0
19399,43105.0,18140.0,1.0,1.0,1.0,1.0
19400,43106.0,47920.0,1.0,1.0,1.0,1.0
19401,43107.0,18140.0,1.0,1.0,1.0,1.0
19402,43109.0,18140.0,1.0,1.0,1.0,1.0
19403,43110.0,18140.0,1.0,1.0,1.0,1.0
19404,43111.0,18140.0,1.0,1.0,0.0,1.0
19405,43112.0,18140.0,1.0,1.0,1.0,1.0
19406,43113.0,18140.0,1.0,1.0,1.0,1.0
19407,43115.0,17060.0,0.857493857,1.0,0.0,0.859564165
19408,43115.0,18140.0,0.142506143,0.0,0.0,0.140435835
19409,43116.0,18140.0,1.0,1.0,0.0,1.0
19410,43117.0,18140.0,0.0,1.0,0.0,1.0
19411,43119.0,18140.0,1.0,1.0,1.0,1.0
19412,43123.0,18140.0,1.0,1.0,1.0,1.0
19413,43125.0,18140.0,1.0,1.0,1.0,1.0
19414,43126.0,18140.0,1.0,1.0,0.0,1.0
19415,43127.0,18140.0,1.0,1.0,0.0,1.0
19416,43128.0,47920.0,1.0,1.0,1.0,1.0
19417,43130.0,18140.0,1.0,1.0,1.0,1.0
19418,43135.0,17060.0,0.159883721,0.083333333,0.0,0.158830275
19419,43135.0,18140.0,0.8401162790000001,0.916666667,0.0,0.841169725
19420,43136.0,18140.0,1.0,1.0,1.0,1.0
19421,43137.0,18140.0,1.0,1.0,1.0,1.0
19422,43138.0,18140.0,0.9994107940000001,1.0,1.0,0.9994620759999999
19423,43138.0,99999.0,0.000589206,0.0,0.0,0.0005379240000000001
19424,43140.0,18140.0,0.9971105229999999,1.0,1.0,0.99738676
19425,43140.0,44220.0,0.002889477,0.0,0.0,0.00261324
19426,43142.0,47920.0,0.0,1.0,0.0,1.0
19427,43143.0,18140.0,0.869616288,0.942857143,0.9090909090000001,0.8739956170000001
19428,43143.0,47920.0,0.13038371199999998,0.057142857000000005,0.090909091,0.126004383
19429,43144.0,18140.0,0.0,1.0,0.0,1.0
19430,43145.0,18140.0,0.603698811,0.8636363640000001,0.666666667,0.618339529
19431,43145.0,47920.0,0.396301189,0.13636363599999998,0.333333333,0.381660471
19432,43146.0,18140.0,1.0,1.0,1.0,1.0
19433,43147.0,18140.0,1.0,1.0,1.0,1.0
19434,43148.0,18140.0,1.0,1.0,1.0,1.0
19435,43149.0,18140.0,1.0,1.0,1.0,1.0
19436,43150.0,18140.0,1.0,1.0,1.0,1.0
19437,43151.0,18140.0,1.0,1.0,0.0,1.0
19438,43152.0,18140.0,0.8510242090000001,0.923076923,0.0,0.852727273
19439,43152.0,99999.0,0.148975791,0.076923077,0.0,0.147272727
19440,43153.0,18140.0,0.7746835440000001,0.75,0.0,0.77326969
19441,43153.0,19380.0,0.065822785,0.0,0.0,0.06205250599999999
19442,43153.0,44220.0,0.06835443,0.125,0.0,0.071599045
19443,43153.0,47920.0,0.091139241,0.125,0.0,0.093078759
19444,43154.0,18140.0,1.0,1.0,1.0,1.0
19445,43155.0,18140.0,1.0,1.0,1.0,1.0
19446,43156.0,18140.0,1.0,1.0,0.0,1.0
19447,43157.0,18140.0,1.0,1.0,1.0,1.0
19448,43158.0,18140.0,0.0,1.0,0.0,1.0
19449,43160.0,17060.0,0.005480271,0.013620885,0.005291005,0.006122816
19450,43160.0,47920.0,0.9945197290000001,0.986379115,0.994708995,0.993877184
19451,43162.0,18140.0,1.0,1.0,1.0,1.0
19452,43164.0,17060.0,0.053299492000000004,0.0,0.0,0.052109181
19453,43164.0,18140.0,0.9467005079999999,1.0,0.0,0.947890819
19454,43194.0,18140.0,0.0,1.0,1.0,1.0
19455,43195.0,18140.0,0.0,0.0,1.0,1.0
19456,43199.0,18140.0,0.0,0.0,1.0,1.0
19457,43201.0,18140.0,1.0,1.0,1.0,1.0
19458,43202.0,18140.0,1.0,1.0,1.0,1.0
19459,43203.0,18140.0,1.0,1.0,1.0,1.0
19460,43204.0,18140.0,1.0,1.0,1.0,1.0
19461,43205.0,18140.0,1.0,1.0,1.0,1.0
19462,43206.0,18140.0,1.0,1.0,1.0,1.0
19463,43207.0,18140.0,1.0,1.0,1.0,1.0
19464,43209.0,18140.0,1.0,1.0,1.0,1.0
19465,43210.0,18140.0,1.0,1.0,1.0,1.0
19466,43211.0,18140.0,1.0,1.0,1.0,1.0
19467,43212.0,18140.0,1.0,1.0,1.0,1.0
19468,43213.0,18140.0,1.0,1.0,1.0,1.0
19469,43214.0,18140.0,1.0,1.0,1.0,1.0
19470,43215.0,18140.0,1.0,1.0,1.0,1.0
19471,43216.0,18140.0,1.0,1.0,1.0,1.0
19472,43217.0,18140.0,1.0,1.0,1.0,1.0
19473,43218.0,18140.0,0.0,1.0,1.0,1.0
19474,43219.0,18140.0,1.0,1.0,1.0,1.0
19475,43220.0,18140.0,1.0,1.0,1.0,1.0
19476,43221.0,18140.0,1.0,1.0,1.0,1.0
19477,43222.0,18140.0,1.0,1.0,1.0,1.0
19478,43223.0,18140.0,1.0,1.0,1.0,1.0
19479,43224.0,18140.0,1.0,1.0,1.0,1.0
19480,43226.0,18140.0,1.0,1.0,1.0,1.0
19481,43227.0,18140.0,1.0,1.0,1.0,1.0
19482,43228.0,18140.0,1.0,1.0,1.0,1.0
19483,43229.0,18140.0,1.0,1.0,1.0,1.0
19484,43230.0,18140.0,1.0,1.0,1.0,1.0
19485,43231.0,18140.0,1.0,1.0,1.0,1.0
19486,43232.0,18140.0,1.0,1.0,1.0,1.0
19487,43234.0,18140.0,1.0,1.0,1.0,1.0
19488,43235.0,18140.0,1.0,1.0,1.0,1.0
19489,43236.0,18140.0,1.0,1.0,1.0,1.0
19490,43240.0,18140.0,1.0,1.0,1.0,1.0
19491,43251.0,18140.0,0.0,1.0,0.0,1.0
19492,43287.0,18140.0,0.0,1.0,0.0,1.0
19493,43291.0,18140.0,0.0,1.0,0.0,1.0
19494,43302.0,15340.0,0.003894635,0.001516684,0.0027173909999999996,0.00368518
19495,43302.0,18140.0,0.000586289,0.0,0.0,0.000526454
19496,43302.0,32020.0,0.995519075,0.998483316,0.9972826090000001,0.995788365
19497,43310.0,13340.0,0.767845659,0.958333333,0.7857142859999999,0.776435045
19498,43310.0,99999.0,0.23215434100000001,0.041666667000000004,0.214285714,0.223564955
19499,43311.0,13340.0,1.0,1.0,1.0,1.0
19500,43314.0,15340.0,0.020938628,0.0,0.0,0.020393812
19501,43314.0,18140.0,0.064981949,0.03030303,0.0,0.063994374
19502,43314.0,32020.0,0.914079422,0.96969697,1.0,0.915611814
19503,43315.0,18140.0,0.953496153,1.0,1.0,0.955448718
19504,43315.0,32020.0,0.046503847,0.0,0.0,0.044551282000000005
19505,43316.0,22300.0,0.013284133,0.0,0.0,0.012249063999999999
19506,43316.0,45660.0,0.070110701,0.021978022000000003,0.0,0.066008847
19507,43316.0,99999.0,0.916605166,0.978021978,1.0,0.9217420890000001
19508,43317.0,18140.0,1.0,1.0,0.0,1.0
19509,43318.0,13340.0,0.7951463240000001,0.8666666670000001,1.0,0.7966220970000001
19510,43318.0,46500.0,0.204853676,0.133333333,0.0,0.203377903
19511,43319.0,13340.0,0.992167102,0.894736842,0.0,0.987562189
19512,43319.0,18140.0,0.007832898000000001,0.10526315800000001,0.0,0.012437811000000002
19513,43320.0,18140.0,1.0,1.0,1.0,1.0
19514,43321.0,18140.0,1.0,1.0,0.0,1.0
19515,43322.0,32020.0,1.0,1.0,0.0,1.0
19516,43323.0,32020.0,0.038022814,0.0,0.0,0.03649635
19517,43323.0,99999.0,0.9619771859999999,1.0,0.0,0.96350365
19518,43324.0,13340.0,1.0,1.0,1.0,1.0
19519,43325.0,18140.0,1.0,1.0,0.0,1.0
19520,43326.0,32020.0,0.000903478,0.0,0.0,0.000798403
19521,43326.0,99999.0,0.999096522,1.0,1.0,0.999201597
19522,43330.0,99999.0,0.0,1.0,0.0,1.0
19523,43331.0,13340.0,0.9760025259999999,1.0,0.966101695,0.9762484770000001
19524,43331.0,47540.0,0.018629618,0.0,0.033898305,0.018574909
19525,43331.0,99999.0,0.005367856,0.0,0.0,0.005176614
19526,43332.0,32020.0,0.9185918590000001,1.0,1.0,0.919565217
19527,43332.0,99999.0,0.08140814099999999,0.0,0.0,0.080434783
19528,43333.0,13340.0,1.0,1.0,1.0,1.0
19529,43334.0,18140.0,1.0,1.0,1.0,1.0
19530,43335.0,32020.0,0.0,1.0,0.0,1.0
19531,43336.0,13340.0,0.0,1.0,0.0,1.0
19532,43337.0,32020.0,0.883381924,0.857142857,0.0,0.882857143
19533,43337.0,99999.0,0.116618076,0.14285714300000002,0.0,0.11714285699999999
19534,43338.0,18140.0,1.0,1.0,1.0,1.0
19535,43340.0,18140.0,0.114638448,0.0,0.0,0.11206896599999999
19536,43340.0,99999.0,0.885361552,1.0,0.0,0.8879310340000001
19537,43341.0,32020.0,1.0,1.0,0.0,1.0
19538,43342.0,18140.0,0.026490066,0.0,0.0,0.026030368999999998
19539,43342.0,32020.0,0.9735099340000001,1.0,1.0,0.9739696309999999
19540,43343.0,13340.0,0.838445808,0.857142857,1.0,0.83984375
19541,43343.0,43380.0,0.018404908,0.0,0.0,0.017578125
19542,43343.0,46500.0,0.14314928400000002,0.14285714300000002,0.0,0.142578125
19543,43344.0,18140.0,0.991539763,1.0,1.0,0.9920095879999999
19544,43344.0,32020.0,0.008460236999999999,0.0,0.0,0.007990411999999999
19545,43345.0,13340.0,0.446022727,0.25,0.0,0.443820225
19546,43345.0,18140.0,0.028409091,0.0,0.0,0.028089887999999997
19547,43345.0,99999.0,0.525568182,0.75,0.0,0.528089888
19548,43346.0,99999.0,0.0,1.0,0.0,1.0
19549,43347.0,13340.0,0.936213992,1.0,0.0,0.936605317
19550,43347.0,99999.0,0.06378600799999999,0.0,0.0,0.063394683
19551,43348.0,13340.0,1.0,1.0,1.0,1.0
19552,43349.0,18140.0,0.0,1.0,0.0,1.0
19553,43350.0,18140.0,1.0,1.0,0.0,1.0
19554,43351.0,99999.0,1.0,1.0,1.0,1.0
19555,43356.0,18140.0,0.204301075,0.153846154,0.0,0.202597403
19556,43356.0,32020.0,0.795698925,0.846153846,0.0,0.797402597
19557,43357.0,13340.0,0.81557377,0.795454545,0.878378378,0.817391304
19558,43357.0,46500.0,0.18442623,0.204545455,0.121621622,0.18260869600000001
19559,43358.0,13340.0,0.493854749,0.529411765,0.666666667,0.495081967
19560,43358.0,18140.0,0.506145251,0.470588235,0.333333333,0.5049180329999999
19561,43359.0,99999.0,1.0,1.0,0.0,1.0
19562,43360.0,13340.0,1.0,1.0,1.0,1.0
19563,43402.0,45780.0,1.0,1.0,1.0,1.0
19564,43403.0,45780.0,0.0,1.0,1.0,1.0
19565,43406.0,23380.0,0.070450098,0.0,0.0,0.04400978
19566,43406.0,45780.0,0.929549902,1.0,1.0,0.95599022
19567,43407.0,23380.0,0.936585366,1.0,1.0,0.9371980679999999
19568,43407.0,45660.0,0.063414634,0.0,0.0,0.062801932
19569,43408.0,38840.0,0.0,0.0,1.0,1.0
19570,43410.0,23380.0,0.967819091,0.9931972790000001,1.0,0.970379147
19571,43410.0,45660.0,0.032180909,0.006802720999999999,0.0,0.029620853
19572,43412.0,38840.0,0.457512662,0.212121212,0.871794872,0.470338983
19573,43412.0,45780.0,0.5424873379999999,0.787878788,0.128205128,0.529661017
19574,43413.0,45780.0,1.0,1.0,0.0,1.0
19575,43414.0,45780.0,0.0,1.0,0.0,1.0
19576,43416.0,23380.0,0.035545024,0.032258065,0.0,0.034980989
19577,43416.0,38840.0,0.964454976,0.967741935,1.0,0.965019011
19578,43420.0,23380.0,0.998113453,0.9993883790000001,1.0,0.9983033590000001
19579,43420.0,38840.0,0.0018865470000000001,0.000611621,0.0,0.001696641
19580,43430.0,23380.0,0.014035088000000001,0.1,0.090909091,0.022859703999999998
19581,43430.0,38840.0,0.944360902,0.8941176470000001,0.9090909090000001,0.939489018
19582,43430.0,45780.0,0.04160401,0.005882353000000001,0.0,0.037651277000000004
19583,43431.0,23380.0,0.991084695,1.0,1.0,0.9918699190000001
19584,43431.0,45780.0,0.008915305,0.0,0.0,0.008130080999999999
19585,43432.0,38840.0,1.0,1.0,1.0,1.0
19586,43433.0,38840.0,0.0,1.0,0.0,1.0
19587,43434.0,45780.0,1.0,1.0,0.0,1.0
19588,43435.0,23380.0,1.0,1.0,1.0,1.0
19589,43436.0,38840.0,1.0,1.0,0.0,1.0
19590,43437.0,45780.0,1.0,1.0,0.0,1.0
19591,43438.0,41780.0,0.0,0.0,1.0,1.0
19592,43439.0,38840.0,1.0,1.0,0.0,1.0
19593,43440.0,38840.0,1.0,1.0,1.0,1.0
19594,43441.0,45780.0,1.0,1.0,0.0,1.0
